id,title,url,description,organization,organization_id,frequency
6430af207f3e31d2c253867d,Données essentielles des conventions de subvention Région Grand Est,http://www.data.gouv.fr/fr/datasets/1646230541247-1-7/,"Données essentielles des conventions de subvention conclues par la Région Grand Est. Ce jeu de données présente les données essentielles des conventions pour l'octroi de subventions attribuées par la Région Grand Est d'un montant supérieur à 23 000 euros, au sens du décret n° 2017-779 du 5 mai 2017. Liens connexes Legifrance.fr Décret n° 2017-779 du 5 mai 2017 relatif à l'accès sous forme électronique aux données essentielles des conventions de subvention Arrêté du 17 novembre 2017 relatif aux conditions de mises à disposition des données essentielles des conventions de subvention Données sous licence ouverte Etalab",Région GRAND EST,55df259f88ee386e57a46ec2,
642cbb15b047f22ca7538678,Données essentielles des conventions de subvention Région Grand Est,http://www.data.gouv.fr/fr/datasets/1646230541247-1-6/,"Données essentielles des conventions de subvention conclues par la Région Grand Est. Ce jeu de données présente les données essentielles des conventions pour l'octroi de subventions attribuées par la Région Grand Est d'un montant supérieur à 23 000 euros, au sens du décret n° 2017-779 du 5 mai 2017. Liens connexes Legifrance.fr Décret n° 2017-779 du 5 mai 2017 relatif à l'accès sous forme électronique aux données essentielles des conventions de subvention Arrêté du 17 novembre 2017 relatif aux conditions de mises à disposition des données essentielles des conventions de subvention Données sous licence ouverte Etalab",Région GRAND EST,55df259f88ee386e57a46ec2,
63d85a7f4c2526cadb40440d,Interventions de la Région des Pays de la Loire,http://www.data.gouv.fr/fr/datasets/interventions-de-la-region-des-pays-de-la-loire/,"Liste des interventions (Aides, Appels à projets, Appels à manifestation d'intérêt, Aides en nature, Prets...) actifs et diffusés sur le site internet de la Région des Pays de la Loire.",Région des Pays de la Loire,534fffa7a3a7292c64a780c5,unknown
63d071ccf66c897ec1404414,Données essentielles des conventions de subvention Région Grand Est,http://www.data.gouv.fr/fr/datasets/1646230541247-1-5/,"Données essentielles des conventions de subvention conclues par la Région Grand Est. Ce jeu de données présente les données essentielles des conventions pour l'octroi de subventions attribuées par la Région Grand Est d'un montant supérieur à 23 000 euros, au sens du décret n° 2017-779 du 5 mai 2017. Liens connexes Legifrance.fr Décret n° 2017-779 du 5 mai 2017 relatif à l'accès sous forme électronique aux données essentielles des conventions de subvention Arrêté du 17 novembre 2017 relatif aux conditions de mises à disposition des données essentielles des conventions de subvention Données sous licence ouverte Etalab",Région GRAND EST,55df259f88ee386e57a46ec2,
63a24f0c207bdb78a99dde9e,Données essentielles des conventions de subvention Région Grand Est,http://www.data.gouv.fr/fr/datasets/1646230541247-1-4/,"Données essentielles des conventions de subvention conclues par la Région Grand Est. Ce jeu de données présente les données essentielles des conventions pour l'octroi de subventions attribuées par la Région Grand Est d'un montant supérieur à 23 000 euros, au sens du décret n° 2017-779 du 5 mai 2017. Liens connexes Legifrance.fr Décret n° 2017-779 du 5 mai 2017 relatif à l'accès sous forme électronique aux données essentielles des conventions de subvention Arrêté du 17 novembre 2017 relatif aux conditions de mises à disposition des données essentielles des conventions de subvention Données sous licence ouverte Etalab",Région GRAND EST,55df259f88ee386e57a46ec2,
639d06f5a87da15486a80dcb,Données essentielles des conventions de subvention Région Grand Est,http://www.data.gouv.fr/fr/datasets/1646230541247-1-3/,"Données essentielles des conventions de subvention conclues par la Région Grand Est. Ce jeu de données présente les données essentielles des conventions pour l'octroi de subventions attribuées par la Région Grand Est d'un montant supérieur à 23 000 euros, au sens du décret n° 2017-779 du 5 mai 2017. Liens connexes Legifrance.fr Décret n° 2017-779 du 5 mai 2017 relatif à l'accès sous forme électronique aux données essentielles des conventions de subvention Arrêté du 17 novembre 2017 relatif aux conditions de mises à disposition des données essentielles des conventions de subvention Données sous licence ouverte Etalab",Région GRAND EST,55df259f88ee386e57a46ec2,
638008717a2207667c2908e8,Données essentielles des conventions de subvention Région Grand Est,http://www.data.gouv.fr/fr/datasets/1646230541247-1-2/,"Données essentielles des conventions de subvention conclues par la Région Grand Est. Ce jeu de données présente les données essentielles des conventions pour l'octroi de subventions attribuées par la Région Grand Est d'un montant supérieur à 23 000 euros, au sens du décret n° 2017-779 du 5 mai 2017. Liens connexes Legifrance.fr Décret n° 2017-779 du 5 mai 2017 relatif à l'accès sous forme électronique aux données essentielles des conventions de subvention Arrêté du 17 novembre 2017 relatif aux conditions de mises à disposition des données essentielles des conventions de subvention Données sous licence ouverte Etalab",Région GRAND EST,55df259f88ee386e57a46ec2,
637eb6dc21e37581262908e9,Données essentielles des conventions de subvention Région Grand Est,http://www.data.gouv.fr/fr/datasets/1646230541247-1-1/,"Données essentielles des conventions de subvention conclues par la Région Grand Est. Ce jeu de données présente les données essentielles des conventions pour l'octroi de subventions attribuées par la Région Grand Est d'un montant supérieur à 23 000 euros, au sens du décret n° 2017-779 du 5 mai 2017. Liens connexes Legifrance.fr Décret n° 2017-779 du 5 mai 2017 relatif à l'accès sous forme électronique aux données essentielles des conventions de subvention Arrêté du 17 novembre 2017 relatif aux conditions de mises à disposition des données essentielles des conventions de subvention Données sous licence ouverte Etalab",Région GRAND EST,55df259f88ee386e57a46ec2,
63781e9e86c86fe1272908e3,Données essentielles des conventions de subvention Région Grand Est,http://www.data.gouv.fr/fr/datasets/1646230541247-1/,"Données essentielles des conventions de subvention conclues par la Région Grand Est. Ce jeu de données présente les données essentielles des conventions pour l'octroi de subventions attribuées par la Région Grand Est d'un montant supérieur à 23 000 euros, au sens du décret n° 2017-779 du 5 mai 2017. Liens connexes Legifrance.fr Décret n° 2017-779 du 5 mai 2017 relatif à l'accès sous forme électronique aux données essentielles des conventions de subvention Arrêté du 17 novembre 2017 relatif aux conditions de mises à disposition des données essentielles des conventions de subvention Données sous licence ouverte Etalab",Région GRAND EST,55df259f88ee386e57a46ec2,
6244ef7dfc371b3d1deb4ce2,Conventions de subventions attribuées par la Région Centre-Val de Loire 2020,http://www.data.gouv.fr/fr/datasets/conventions-de-subventions-attribuees-par-la-region-centre-val-de-loire-2020/,"Liste des conventions de subventions supérieures à 23 000€ attribuées par la Région Centre-Val de Loire en 2020.

Conformément à la publication, le 7 mai 2017, du [décret n°2017-779 du 5 mai](https://www.legifrance.gouv.fr/eli/decret/2017/5/5/PRMJ1636989D/jo/texte/fr), relatif à l’accès sous forme électronique aux données des conventions de subvention et de l’[a](https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036040528)[rrêté du 17 novembre 2017](https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036040528) relatif aux conditions de mises à disposition des données essentielles des conventions de subvention.",Région Centre-Val de Loire,561a7f00c751df4e6dcdbb48,unknown
62fe518358fc49892d9c0168,Données essentielles des conventions de subvention Région Grand Est,http://www.data.gouv.fr/fr/datasets/donnees-essentielles-des-conventions-de-subvention-region-grand-est/,"Données essentielles des conventions de subvention conclues par la Région Grand Est. Ce jeu de données présente les données essentielles des conventions pour l'octroi de subventions attribuées par la Région Grand Est d'un montant supérieur à 23 000 euros, au sens du décret n° 2017-779 du 5 mai 2017. Liens connexes Legifrance.fr Décret n° 2017-779 du 5 mai 2017 relatif à l'accès sous forme électronique aux données essentielles des conventions de subvention Arrêté du 17 novembre 2017 relatif aux conditions de mises à disposition des données essentielles des conventions de subvention Données sous licence ouverte Etalab",Région GRAND EST,55df259f88ee386e57a46ec2,
60820f244ab8fdeb9a296bc5,SCDL - Subventions - Collectivité de Corse - 2020,http://www.data.gouv.fr/fr/datasets/scdl-subventions-collectivite-de-corse-2020/,"Socle Commun des Données Locales (SCDL)   


Données subventions Collectivité de Corse - année 2020

URL du schéma :  <https://git.opendatafrance.net/scdl/subventions/raw/v2.0.1/schema.json>

Spécification du modèle de données relatif aux subventions attribuées par une collectivité

## Contexte

Dans le but de renforcer la transparence financière des aides octroyées par les personnes publiques, les collectivités locales, de plus de 3500 habitants et plus de 50 agents, qui attribuent des subventions dont le montant annuel est supérieur à 23 000€ ont l’obligation, à compter du 1er août 2017, de rendre accessibles, sous forme électronique, dans un standard ouvert aisément réutilisable et exploitable par un système de traitement automatisé, les données essentielles de leurs conventions de subvention. La nature et les modalités de diffusion de ces données essentielles ont été fixées par voie réglementaire.

De fait, la spécification SCDL du modèle de données relatif aux subventions attribuées par une collectivité locale a été élaborée à partir des sources suivantes :

  * Documents de cadrage juridique
    * [​Décret n° 2017-779 du 5 mai 2017 relatif à l'accès sous forme électronique aux données essentielles des conventions de subvention​](https://www.legifrance.gouv.fr/jo_pdf.do?id=JORFTEXT000034600552)
    * [​Arrêté du 17 novembre 2017 relatif aux conditions de mises à disposition des données essentielles des conventions de subvention​](https://www.legifrance.gouv.fr/jo_pdf.do?id=JORFTEXT000036040528)
  * Document de cadrage technique
    * [​Format réglementaire pour la publication des données essentielles des conventions de subventions sur le dépôt Github de la mission Etalab​](https://github.com/etalab/format-subventions)






Avertissement : les bénéficiaires de type ""particuliers"" ont été retirés dans le cadre du traitement des données personnelles

  *",Collectivité de Corse,537d58eea3a72973a2dc026c,unknown
5ff3ae4f0d49440e995d201e,Conventions de subventions attribuées par la Région Centre-Val de Loire 2019,http://www.data.gouv.fr/fr/datasets/conventions-de-subventions-attribuees-par-la-region-centre-val-de-loire-2019/,"Liste des conventions de subventions supérieures à 23 000€ attribuées par la Région Centre-Val de Loire en 2019.

Conformément à la publication, le 7 mai 2017, du [décret n°2017-779 du 5 mai](https://www.legifrance.gouv.fr/eli/decret/2017/5/5/PRMJ1636989D/jo/texte/fr), relatif à l’accès sous forme électronique aux données des conventions de subvention et de l’[a](https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036040528)[rrêté du 17 novembre 2017](https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036040528) relatif aux conditions de mises à disposition des données essentielles des conventions de subvention.",Région Centre-Val de Loire,561a7f00c751df4e6dcdbb48,unknown
5d36f8119ce2e7204990b698,Les subventions attribuées depuis 2014,http://www.data.gouv.fr/fr/datasets/les-subventions-attribuees-depuis-2014/,"Ce jeu de données contient les subventions attribuées depuis 2014 par la Région Bretagne. Il est conforme au socle commun des données locales (<https://schema.data.gouv.fr/scdl/subventions/latest.html>).

Contrairement aux obligations portant sur les données essentielles des conventions de subvention, au sens du décret n° 2017-779 du 5 mai 2017, la Région Bretagne a choisi de publier l'intégralité des subventions sans seuil minimal.

Le champ date de convention correspond à la date de décision et, seuls les dossiers localisés au niveau des communes sont géolocalisés sur l'onglet visualisation.

Les axes de programme sont ceux de la nomenclature stratégique par programme [(NSP) en cours](https://data.megalis.bretagne.bzh/OpenData/233500016/Deliberation/2022/e4223a2619ca204cd1fda0eb16cb4f33a7aca63a1bc564d908fc141a0cfad5b3.pdf). 

Quand des programmes ont été arrêté, ils sont classés dans la catégorie axe de programme : MX-Autre.",Région Bretagne,559a4970c751df46a9a453ba,unknown
5caaf23406e3e718494eac1a,Subventions du Conseil départemental de la Haute-Garonne,http://www.data.gouv.fr/fr/datasets/subventions-du-conseil-departemental-de-la-haute-garonne-1/,"Les collectivités locales ont l’obligation, à compter du 1er août 2017, de communiquer les subventions qu’elles attribuent. 

Cette obligation leur incombe avec la publication le 7 mai 2017 du[ décret n°2017-779 du 5 mai](https://www.legifrance.gouv.fr/eli/decret/2017/5/5/PRMJ1636989D/jo/texte/fr), relatif à l’accès sous forme électronique aux données des conventions de subvention et de l’[arrêté du 17 novembre 2017](https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036040528) relatif aux conditions de mises à disposition des données essentielles des conventions de subvention

Ce texte met en application l’article 18 de la loi pour une République numérique (n°2016-1321 du 7 octobre 2016), venu lui-même modifier l’[article 10 de la loi n° 2000-321 du 12 avril 2000](https://www.legifrance.gouv.fr/affichTexteArticle.do?cidTexte=JORFTEXT000000215117&idArticle=LEGIARTI000006529194&dateTexte=20000413&categorieLien=cid) relative aux droits des citoyens dans leurs relations avec les administrations.

Cette communication concerne les conventions de subventions passées en application de l'article 10 de la Loi du 12 avril 2000, c'est à dire, en principe, uniquement seules supérieure à 23 000 € et conclues avec un demandeur privé ce seuil est fixé par l’art. 1er du [décret n°2001-495 du 6 juin 2001 pris pour l'application de l'article 10 de la loi n° 2000-321 du 12 avril 2000 et relatif à la transparence financière des aides octroyées par les personnes publiques](https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=LEGITEXT000005631044)).

(Pour ce qui concerne la nature de la subvention, l’obligation de diffusion des données essentielles de la convention concerne toutes les subventions qui répondent à la définition qui figure à l’article [9-1 de la loi du 12 avril 2000](https://www.legifrance.gouv.fr/affichTexteArticle.do;jsessionid=05750891A4EBA2EC7F8992401755C612.tpdila18v_2?idArticle=LEGIARTI000029318586&cidTexte=JORFTEXT000000215117&dateTexte=20170705&categorieLien=id&oldAction=)).",Région Occitanie / Pyrénées Méditerranée,5a153f5688ee3829e2fbf39f,unknown
5caaf2069ce2e753a68c381b,Subventions (expérimentation),http://www.data.gouv.fr/fr/datasets/subventions-experimentation-1/,"Les collectivités locales ont l’obligation, depuis le 1er août 2017, de communiquer sur les subventions qu’elles attribuent. 

Cette obligation leur incombe avec la publication le 7 mai 2017 du[ décret n°2017-779 du 5 mai](https://www.legifrance.gouv.fr/eli/decret/2017/5/5/PRMJ1636989D/jo/texte/fr), relatif à l’accès sous forme électronique aux données des conventions de subvention et de l’[arrêté du 17 novembre 2017](https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036040528) relatif aux conditions de mises à disposition des données essentielles des conventions de subvention.

Ce texte met en application l’article 18 de la loi pour une République numérique (n°2016-1321 du 7 octobre 2016), venu lui-même modifier l’[article 10 de la loi n° 2000-321 du 12 avril 2000](https://www.legifrance.gouv.fr/affichTexteArticle.do?cidTexte=JORFTEXT000000215117&idArticle=LEGIARTI000006529194&dateTexte=20000413&categorieLien=cid) relative aux droits des citoyens dans leurs relations avec les administrations.

Cette communication concerne les conventions de subventions passées en application de l'article 10 de la Loi du 12 avril 2000, c'est à dire, en principe, uniquement seules supérieure à 23 000 € et conclues avec un demandeur privé ce seuil est fixé par l’art. 1er du [décret n°2001-495 du 6 juin 2001 pris pour l'application de l'article 10 de la loi n° 2000-321 du 12 avril 2000 et relatif à la transparence financière des aides octroyées par les personnes publiques](https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=LEGITEXT000005631044)).

(Pour ce qui concerne la nature de la subvention, l’obligation de diffusion des données essentielles de la convention concerne toutes les subventions qui répondent à la définition qui figure à l’article [9-1 de la loi du 12 avril 2000](https://www.legifrance.gouv.fr/affichTexteArticle.do;jsessionid=05750891A4EBA2EC7F8992401755C612.tpdila18v_2?idArticle=LEGIARTI000029318586&cidTexte=JORFTEXT000000215117&dateTexte=20170705&categorieLien=id&oldAction=)).

Ce jeu intègre les subventions en deçà du seuil réglementaire des 23000 euros.",Région Occitanie / Pyrénées Méditerranée,5a153f5688ee3829e2fbf39f,unknown
5c771bb406e3e71d5bfe3786,Subventions versées en 2016 et 2017 par la Région aux associations,http://www.data.gouv.fr/fr/datasets/subventions-versees-en-2016-et-2017-par-la-region-aux-associations/,"Montant des subventions versées aux associations comprend les mandats effectués par la Région et ceux versés par l'Association de Service et de Paiement en tant que délégataire de la Région.

La liste des subventions versées par la Région aux associations est établie à partir des critères suivants :

  * Natures comptables de type : 204 ""Subventions d'équipement versées"" ; 657 ""Subventions"" ; 674 ""Subventions exceptionnelles""
  * Types de Tiers : Associations, Collèges privés, Congrégations, Fondations, Indivision, Lycée privé, Syndicat de copropriété, Syndicat patronal, Syndicat",Région Île-de-France,534fffa8a3a7292c64a780c8,unknown
5c4ae9be9ce2e71b15275b85,Conventions de subventions attribuées par la Région Centre-Val de Loire 2018,http://www.data.gouv.fr/fr/datasets/conventions-de-subventions-attribuees-par-la-region-centre-val-de-loire-2018/,"Liste des conventions de subventions supérieures à 23 000€ attribuées par la Région Centre-Val de Loire en 2018.

Conformément à la publication, le 7 mai 2017, du [décret n°2017-779 du 5 mai](https://www.legifrance.gouv.fr/eli/decret/2017/5/5/PRMJ1636989D/jo/texte/fr), relatif à l’accès sous forme électronique aux données des conventions de subvention et de l’[a](https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036040528)[rrêté du 17 novembre 2017](https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036040528) relatif aux conditions de mises à disposition des données essentielles des conventions de subvention.",Région Centre-Val de Loire,561a7f00c751df4e6dcdbb48,unknown
5beafbaf9ce2e77441830ffe,Subventions attribuées aux associations par la CTC en 2016,http://www.data.gouv.fr/fr/datasets/subventions-attribuees-aux-associations-par-la-ctc-en-2016/,Subventions attribuées aux associations par la Collectivité Territoriale de Corse en 2016,Collectivité de Corse,537d58eea3a72973a2dc026c,unknown
5bd89d5d06e3e738ef8c0ebe,Subventions du Conseil Régional,http://www.data.gouv.fr/fr/datasets/subventions-du-conseil-regional/,Listes des subventions accordées aux organismes de droit privé en commission permanente dont le montant est supérieur à 23 000 € depuis juillet 2018.,Région Occitanie / Pyrénées Méditerranée,5a153f5688ee3829e2fbf39f,unknown
5a3368b8b5950814d4601d58,Subventions versées en 2016 par la Région aux associations,http://www.data.gouv.fr/fr/datasets/subventions-versees-en-2016-par-la-region-aux-associations/,"Montant des subventions versées aux associations comprend les mandats effectués par la Région et ceux versés par l'Association de Service et de Paiement en tant que délégataire de la Région.

La liste des subventions versées par la Région aux associations est établie à partir des critères suivants :

  * Natures comptables de type  : 204 ""Subventions d'équipement versées"" ; 657 ""Subventions"" ; 674 ""Subventions exceptionnelles""
  * Types de Tiers : Associations, Collèges privés, Congrégations, Fondations, Indivision, Lycée privé, Syndicat de copropriété, Syndicat patronal, Syndicat",Région Île-de-France,534fffa8a3a7292c64a780c8,unknown
5959189da3a7291dcf9c80d6,Subventions versées en 2013 aux associations ou aux fondations,http://www.data.gouv.fr/fr/datasets/subventions-versees-en-2013-aux-associations-ou-aux-fondations/,"Liste des bénéficiaires des subventions que la Région Île-de-France a versées sous forme monétaire ou consenties sous forme d’un prêt, d’une garantie ou d’un avantage en nature aux associations de droit français ou aux fondations reconnues d’utilité publique en 2013.

Les bénéficiaires correspondent aux types de tiers suivants : associations loi 1901, collèges privés, congrégations, fondations, indivisions, lycées privés, syndicats de copropriétés, syndicats patronaux, syndicats.

A noter qu'il s'agit d'associations domiciliées en France et que figurent parmi les associations loi 1901 les structures bénéficiant de subventions au titre de la formation professionnelle et de l'apprentissage (CFA et instituts de formation notamment).

Les subventions sont versées directement par la Région et par l'entremise de l'ASP (Association de Service et de Paiement) en tant que délégataire de la Région.",Région Île-de-France,534fffa8a3a7292c64a780c8,unknown
